dsid,cdid,topic
mret,sdek,/economy/nationalaccounts/balanceofpayments
mret,sdex,/economy/nationalaccounts/balanceofpayments
mret,sdez,/economy/nationalaccounts/balanceofpayments
mret,sdfc,/economy/nationalaccounts/balanceofpayments
mret,sdfp,/economy/nationalaccounts/balanceofpayments
mret,sdfr,/economy/nationalaccounts/balanceofpayments
mret,sdft,/economy/nationalaccounts/balanceofpayments
mret,sdfw,/economy/nationalaccounts/balanceofpayments
mret,sdjx,/economy/nationalaccounts/balanceofpayments
mret,sdjz,/economy/nationalaccounts/balanceofpayments
mret,sdkc,/economy/nationalaccounts/balanceofpayments
mret,sdkp,/economy/nationalaccounts/balanceofpayments
mret,sdky,/economy/nationalaccounts/balanceofpayments
mret,sdla,/economy/nationalaccounts/balanceofpayments
mret,sdle,/economy/nationalaccounts/balanceofpayments
mret,sdlr,/economy/nationalaccounts/balanceofpayments
mret,sdlt,/economy/nationalaccounts/balanceofpayments
mret,sdlw,/economy/nationalaccounts/balanceofpayments
mret,sdmv,/economy/nationalaccounts/balanceofpayments
mret,sdni,/economy/nationalaccounts/balanceofpayments
mret,sdnm,/economy/nationalaccounts/balanceofpayments
mret,sdoy,/economy/nationalaccounts/balanceofpayments
mret,sdpc,/economy/nationalaccounts/balanceofpayments
mret,sdpw,/economy/nationalaccounts/balanceofpayments
mret,sdql,/economy/nationalaccounts/balanceofpayments
mret,sdqp,/economy/nationalaccounts/balanceofpayments
mret,sdsa,/economy/nationalaccounts/balanceofpayments
mret,sdse,/economy/nationalaccounts/balanceofpayments
mret,sdtb,/economy/nationalaccounts/balanceofpayments
mret,sdto,/economy/nationalaccounts/balanceofpayments
mret,sdts,/economy/nationalaccounts/balanceofpayments
mret,sdva,/economy/nationalaccounts/balanceofpayments
mret,sdve,/economy/nationalaccounts/balanceofpayments
mret,sdvx,/economy/nationalaccounts/balanceofpayments
mret,sdwk,/economy/nationalaccounts/balanceofpayments
mret,sdwo,/economy/nationalaccounts/balanceofpayments
mret,sdxv,/economy/nationalaccounts/balanceofpayments
mret,sdxz,/economy/nationalaccounts/balanceofpayments
mret,sdyz,/economy/nationalaccounts/balanceofpayments
mret,sdze,/economy/nationalaccounts/balanceofpayments
mret,sdzi,/economy/nationalaccounts/balanceofpayments
mret,sean,/economy/nationalaccounts/balanceofpayments
mret,seas,/economy/nationalaccounts/balanceofpayments
mret,seaw,/economy/nationalaccounts/balanceofpayments
mret,seby,/economy/nationalaccounts/balanceofpayments
mret,secd,/economy/nationalaccounts/balanceofpayments
mret,sech,/economy/nationalaccounts/balanceofpayments
mret,sedn,/economy/nationalaccounts/balanceofpayments
mret,seds,/economy/nationalaccounts/balanceofpayments
mret,sedw,/economy/nationalaccounts/balanceofpayments
mret,seez,/economy/nationalaccounts/balanceofpayments
mret,sefc,/economy/nationalaccounts/balanceofpayments
mret,sefg,/economy/nationalaccounts/balanceofpayments
mret,segk,/economy/nationalaccounts/balanceofpayments
mret,segn,/economy/nationalaccounts/balanceofpayments
mret,segr,/economy/nationalaccounts/balanceofpayments
mret,sehr,/economy/nationalaccounts/balanceofpayments
mret,sehu,/economy/nationalaccounts/balanceofpayments
mret,sehy,/economy/nationalaccounts/balanceofpayments
mret,sejd,/economy/nationalaccounts/balanceofpayments
mret,sejg,/economy/nationalaccounts/balanceofpayments
mret,sejk,/economy/nationalaccounts/balanceofpayments
mret,seko,/economy/nationalaccounts/balanceofpayments
mret,sekr,/economy/nationalaccounts/balanceofpayments
mret,sekv,/economy/nationalaccounts/balanceofpayments
mret,selz,/economy/nationalaccounts/balanceofpayments
mret,semc,/economy/nationalaccounts/balanceofpayments
mret,semg,/economy/nationalaccounts/balanceofpayments
mret,seng,/economy/nationalaccounts/balanceofpayments
mret,senj,/economy/nationalaccounts/balanceofpayments
mret,senn,/economy/nationalaccounts/balanceofpayments
mret,seor,/economy/nationalaccounts/balanceofpayments
mret,seou,/economy/nationalaccounts/balanceofpayments
mret,seoy,/economy/nationalaccounts/balanceofpayments
mret,sesm,/economy/nationalaccounts/balanceofpayments
mret,seso,/economy/nationalaccounts/balanceofpayments
mret,sesq,/economy/nationalaccounts/balanceofpayments
mret,sest,/economy/nationalaccounts/balanceofpayments
mret,setg,/economy/nationalaccounts/balanceofpayments
mret,seti,/economy/nationalaccounts/balanceofpayments
mret,setl,/economy/nationalaccounts/balanceofpayments
mret,sety,/economy/nationalaccounts/balanceofpayments
mret,seua,/economy/nationalaccounts/balanceofpayments
mret,seuc,/economy/nationalaccounts/balanceofpayments
mret,seuf,/economy/nationalaccounts/balanceofpayments
mret,seus,/economy/nationalaccounts/balanceofpayments
mret,seuu,/economy/nationalaccounts/balanceofpayments
mret,seux,/economy/nationalaccounts/balanceofpayments
mret,sewa,/economy/nationalaccounts/balanceofpayments
mret,sexl,/economy/nationalaccounts/balanceofpayments
mret,seys,/economy/nationalaccounts/balanceofpayments
mret,sfad,/economy/nationalaccounts/balanceofpayments
mret,sfbd,/economy/nationalaccounts/balanceofpayments
mret,sfbk,/economy/nationalaccounts/balanceofpayments
mret,sfco,/economy/nationalaccounts/balanceofpayments
mret,sfcv,/economy/nationalaccounts/balanceofpayments
mret,sfdw,/economy/nationalaccounts/balanceofpayments
mret,sfed,/economy/nationalaccounts/balanceofpayments
mret,sffh,/economy/nationalaccounts/balanceofpayments
mret,sffo,/economy/nationalaccounts/balanceofpayments
mret,sfjd,/economy/nationalaccounts/balanceofpayments
mret,sfjf,/economy/nationalaccounts/balanceofpayments
mret,sfjh,/economy/nationalaccounts/balanceofpayments
mret,sfjk,/economy/nationalaccounts/balanceofpayments
mret,sfjy,/economy/nationalaccounts/balanceofpayments
mret,sfka,/economy/nationalaccounts/balanceofpayments
mret,sfkd,/economy/nationalaccounts/balanceofpayments
mret,sfku,/economy/nationalaccounts/balanceofpayments
mret,sfkw,/economy/nationalaccounts/balanceofpayments
mret,sfky,/economy/nationalaccounts/balanceofpayments
mret,sflc,/economy/nationalaccounts/balanceofpayments
mret,sflp,/economy/nationalaccounts/balanceofpayments
mret,sflr,/economy/nationalaccounts/balanceofpayments
mret,sflu,/economy/nationalaccounts/balanceofpayments
mret,sfmu,/economy/nationalaccounts/balanceofpayments
mret,sfnb,/economy/nationalaccounts/balanceofpayments
mret,sfoo,/economy/nationalaccounts/balanceofpayments
mret,sfov,/economy/nationalaccounts/balanceofpayments
mret,sfpv,/economy/nationalaccounts/balanceofpayments
mret,sfqc,/economy/nationalaccounts/balanceofpayments
mret,sfrg,/economy/nationalaccounts/balanceofpayments
mret,sfrn,/economy/nationalaccounts/balanceofpayments
mret,sfsn,/economy/nationalaccounts/balanceofpayments
mret,sfsu,/economy/nationalaccounts/balanceofpayments
mret,sfty,/economy/nationalaccounts/balanceofpayments
mret,sfuf,/economy/nationalaccounts/balanceofpayments
mret,sfvf,/economy/nationalaccounts/balanceofpayments
mret,sfvm,/economy/nationalaccounts/balanceofpayments
mret,sfwq,/economy/nationalaccounts/balanceofpayments
mret,sfwx,/economy/nationalaccounts/balanceofpayments
mret,sfxx,/economy/nationalaccounts/balanceofpayments
mret,sfye,/economy/nationalaccounts/balanceofpayments
mret,sfzi,/economy/nationalaccounts/balanceofpayments
mret,sfzp,/economy/nationalaccounts/balanceofpayments
mret,sgap,/economy/nationalaccounts/balanceofpayments
mret,sgaw,/economy/nationalaccounts/balanceofpayments
mret,sgcb,/economy/nationalaccounts/balanceofpayments
mret,sgck,/economy/nationalaccounts/balanceofpayments
mret,sgdl,/economy/nationalaccounts/balanceofpayments
mret,sgds,/economy/nationalaccounts/balanceofpayments
mret,sgdx,/economy/nationalaccounts/balanceofpayments
mret,sgfb,/economy/nationalaccounts/balanceofpayments
mret,sgfe,/economy/nationalaccounts/balanceofpayments
mret,sgfi,/economy/nationalaccounts/balanceofpayments
mret,sgfz,/economy/nationalaccounts/balanceofpayments
mret,sggj,/economy/nationalaccounts/balanceofpayments
mret,sggm,/economy/nationalaccounts/balanceofpayments
mret,sggq,/economy/nationalaccounts/balanceofpayments
mret,sghu,/economy/nationalaccounts/balanceofpayments
mret,sghx,/economy/nationalaccounts/balanceofpayments
mret,sgib,/economy/nationalaccounts/balanceofpayments
mret,sglp,/economy/nationalaccounts/balanceofpayments
mret,sglr,/economy/nationalaccounts/balanceofpayments
mret,sglt,/economy/nationalaccounts/balanceofpayments
mret,sglw,/economy/nationalaccounts/balanceofpayments
mret,sgmj,/economy/nationalaccounts/balanceofpayments
mret,sgml,/economy/nationalaccounts/balanceofpayments
mret,sgmo,/economy/nationalaccounts/balanceofpayments
mret,sgnb,/economy/nationalaccounts/balanceofpayments
mret,sgnd,/economy/nationalaccounts/balanceofpayments
mret,sgnf,/economy/nationalaccounts/balanceofpayments
mret,sgni,/economy/nationalaccounts/balanceofpayments
mret,sgnv,/economy/nationalaccounts/balanceofpayments
mret,sgnx,/economy/nationalaccounts/balanceofpayments
mret,sgoa,/economy/nationalaccounts/balanceofpayments
mret,sgoo,/economy/nationalaccounts/balanceofpayments
mret,sgoy,/economy/nationalaccounts/balanceofpayments
mret,sgpb,/economy/nationalaccounts/balanceofpayments
mret,sgpf,/economy/nationalaccounts/balanceofpayments
mret,sgqj,/economy/nationalaccounts/balanceofpayments
mret,sgqm,/economy/nationalaccounts/balanceofpayments
mret,sgqq,/economy/nationalaccounts/balanceofpayments
mret,sgrk,/economy/nationalaccounts/balanceofpayments
mret,sgru,/economy/nationalaccounts/balanceofpayments
mret,sgrx,/economy/nationalaccounts/balanceofpayments
mret,sgsb,/economy/nationalaccounts/balanceofpayments
mret,sgtg,/economy/nationalaccounts/balanceofpayments
mret,sgtk,/economy/nationalaccounts/balanceofpayments
mret,sgto,/economy/nationalaccounts/balanceofpayments
mret,sgus,/economy/nationalaccounts/balanceofpayments
mret,sgva,/economy/nationalaccounts/balanceofpayments
mret,sgwh,/economy/nationalaccounts/balanceofpayments
mret,sgwo,/economy/nationalaccounts/balanceofpayments
mret,sgya,/economy/nationalaccounts/balanceofpayments
mret,sgyh,/economy/nationalaccounts/balanceofpayments
mret,sgzq,/economy/nationalaccounts/balanceofpayments
mret,sgzx,/economy/nationalaccounts/balanceofpayments
mret,shbf,/economy/nationalaccounts/balanceofpayments
mret,shbh,/economy/nationalaccounts/balanceofpayments
mret,shbj,/economy/nationalaccounts/balanceofpayments
mret,shbm,/economy/nationalaccounts/balanceofpayments
mret,shca,/economy/nationalaccounts/balanceofpayments
mret,shcc,/economy/nationalaccounts/balanceofpayments
mret,shch,/economy/nationalaccounts/balanceofpayments
mret,shcv,/economy/nationalaccounts/balanceofpayments
mret,shcy,/economy/nationalaccounts/balanceofpayments
mret,shda,/economy/nationalaccounts/balanceofpayments
mret,shdd,/economy/nationalaccounts/balanceofpayments
mret,shds,/economy/nationalaccounts/balanceofpayments
mret,shdu,/economy/nationalaccounts/balanceofpayments
mret,shdx,/economy/nationalaccounts/balanceofpayments
mret,shem,/economy/nationalaccounts/balanceofpayments
mret,shep,/economy/nationalaccounts/balanceofpayments
mret,shez,/economy/nationalaccounts/balanceofpayments
mret,shfc,/economy/nationalaccounts/balanceofpayments
mret,shfm,/economy/nationalaccounts/balanceofpayments
mret,shfp,/economy/nationalaccounts/balanceofpayments
mret,shfz,/economy/nationalaccounts/balanceofpayments
mret,shgc,/economy/nationalaccounts/balanceofpayments
mret,shgm,/economy/nationalaccounts/balanceofpayments
mret,shgp,/economy/nationalaccounts/balanceofpayments
mret,shgz,/economy/nationalaccounts/balanceofpayments
mret,shhc,/economy/nationalaccounts/balanceofpayments
mret,shhm,/economy/nationalaccounts/balanceofpayments
mret,shhp,/economy/nationalaccounts/balanceofpayments
mret,shhz,/economy/nationalaccounts/balanceofpayments
mret,shic,/economy/nationalaccounts/balanceofpayments
mret,shin,/economy/nationalaccounts/balanceofpayments
mret,shiq,/economy/nationalaccounts/balanceofpayments
mret,shjb,/economy/nationalaccounts/balanceofpayments
mret,shje,/economy/nationalaccounts/balanceofpayments
mret,shjo,/economy/nationalaccounts/balanceofpayments
mret,shjr,/economy/nationalaccounts/balanceofpayments
mret,shkb,/economy/nationalaccounts/balanceofpayments
mret,shke,/economy/nationalaccounts/balanceofpayments
mret,shkq,/economy/nationalaccounts/balanceofpayments
mret,shkt,/economy/nationalaccounts/balanceofpayments
mret,shld,/economy/nationalaccounts/balanceofpayments
mret,shlg,/economy/nationalaccounts/balanceofpayments
mret,shlq,/economy/nationalaccounts/balanceofpayments
mret,shlt,/economy/nationalaccounts/balanceofpayments
mret,shmd,/economy/nationalaccounts/balanceofpayments
mret,shmg,/economy/nationalaccounts/balanceofpayments
mret,shmt,/economy/nationalaccounts/balanceofpayments
mret,shng,/economy/nationalaccounts/balanceofpayments
mret,shnt,/economy/nationalaccounts/balanceofpayments
mret,shog,/economy/nationalaccounts/balanceofpayments
mret,shot,/economy/nationalaccounts/balanceofpayments
mret,shpg,/economy/nationalaccounts/balanceofpayments
mret,shpu,/economy/nationalaccounts/balanceofpayments
mret,shqh,/economy/nationalaccounts/balanceofpayments
mret,shrq,/economy/nationalaccounts/balanceofpayments
mret,shse,/economy/nationalaccounts/balanceofpayments
mret,shsr,/economy/nationalaccounts/balanceofpayments
mret,shtj,/economy/nationalaccounts/balanceofpayments
mret,shtv,/economy/nationalaccounts/balanceofpayments
mret,shty,/economy/nationalaccounts/balanceofpayments
mret,shuw,/economy/nationalaccounts/balanceofpayments
mret,shvd,/economy/nationalaccounts/balanceofpayments
mret,shvs,/economy/nationalaccounts/balanceofpayments
mret,shvv,/economy/nationalaccounts/balanceofpayments
mret,shwf,/economy/nationalaccounts/balanceofpayments
mret,shwi,/economy/nationalaccounts/balanceofpayments
mret,shwy,/economy/nationalaccounts/balanceofpayments
mret,shxl,/economy/nationalaccounts/balanceofpayments
mret,shyc,/economy/nationalaccounts/balanceofpayments
mret,shys,/economy/nationalaccounts/balanceofpayments
mret,shzf,/economy/nationalaccounts/balanceofpayments
mret,shzz,/economy/nationalaccounts/balanceofpayments
mret,siam,/economy/nationalaccounts/balanceofpayments
mret,siaz,/economy/nationalaccounts/balanceofpayments
mret,sibm,/economy/nationalaccounts/balanceofpayments
mret,sibz,/economy/nationalaccounts/balanceofpayments
mret,sicm,/economy/nationalaccounts/balanceofpayments
mret,sicz,/economy/nationalaccounts/balanceofpayments
mret,sifu,/economy/nationalaccounts/balanceofpayments
mret,sifx,/economy/nationalaccounts/balanceofpayments
mret,sigh,/economy/nationalaccounts/balanceofpayments
mret,sigk,/economy/nationalaccounts/balanceofpayments
mret,sigu,/economy/nationalaccounts/balanceofpayments
mret,sigx,/economy/nationalaccounts/balanceofpayments
mret,sihh,/economy/nationalaccounts/balanceofpayments
mret,sihk,/economy/nationalaccounts/balanceofpayments
mret,sihu,/economy/nationalaccounts/balanceofpayments
mret,sihw,/economy/nationalaccounts/balanceofpayments
mret,sihy,/economy/nationalaccounts/balanceofpayments
mret,siib,/economy/nationalaccounts/balanceofpayments
mret,siio,/economy/nationalaccounts/balanceofpayments
mret,siiq,/economy/nationalaccounts/balanceofpayments
mret,siit,/economy/nationalaccounts/balanceofpayments
mret,sijg,/economy/nationalaccounts/balanceofpayments
mret,siji,/economy/nationalaccounts/balanceofpayments
mret,sijk,/economy/nationalaccounts/balanceofpayments
mret,sijn,/economy/nationalaccounts/balanceofpayments
mret,sika,/economy/nationalaccounts/balanceofpayments
mret,sikc,/economy/nationalaccounts/balanceofpayments
mret,sikf,/economy/nationalaccounts/balanceofpayments
mret,siks,/economy/nationalaccounts/balanceofpayments
mret,sikv,/economy/nationalaccounts/balanceofpayments
mret,silf,/economy/nationalaccounts/balanceofpayments
mret,sili,/economy/nationalaccounts/balanceofpayments
mret,sils,/economy/nationalaccounts/balanceofpayments
mret,silv,/economy/nationalaccounts/balanceofpayments
mret,simf,/economy/nationalaccounts/balanceofpayments
mret,simi,/economy/nationalaccounts/balanceofpayments
mret,simx,/economy/nationalaccounts/balanceofpayments
mret,sink,/economy/nationalaccounts/balanceofpayments
mret,siny,/economy/nationalaccounts/balanceofpayments
mret,siol,/economy/nationalaccounts/balanceofpayments
mret,sioy,/economy/nationalaccounts/balanceofpayments
mret,sipl,/economy/nationalaccounts/balanceofpayments
mret,sipy,/economy/nationalaccounts/balanceofpayments
mret,siql,/economy/nationalaccounts/balanceofpayments
mret,siqv,/economy/nationalaccounts/balanceofpayments
mret,siqy,/economy/nationalaccounts/balanceofpayments
mret,siri,/economy/nationalaccounts/balanceofpayments
mret,sirl,/economy/nationalaccounts/balanceofpayments
mret,sirv,/economy/nationalaccounts/balanceofpayments
mret,siry,/economy/nationalaccounts/balanceofpayments
mret,sisi,/economy/nationalaccounts/balanceofpayments
mret,sisl,/economy/nationalaccounts/balanceofpayments
mret,sisy,/economy/nationalaccounts/balanceofpayments
mret,sitl,/economy/nationalaccounts/balanceofpayments
mret,sity,/economy/nationalaccounts/balanceofpayments
mret,siul,/economy/nationalaccounts/balanceofpayments
mret,sivg,/economy/nationalaccounts/balanceofpayments
mret,sivt,/economy/nationalaccounts/balanceofpayments
mret,siwg,/economy/nationalaccounts/balanceofpayments
mret,siwt,/economy/nationalaccounts/balanceofpayments
mret,sixg,/economy/nationalaccounts/balanceofpayments
mret,sixt,/economy/nationalaccounts/balanceofpayments
mret,siyg,/economy/nationalaccounts/balanceofpayments
mret,siyt,/economy/nationalaccounts/balanceofpayments
mret,size,/economy/nationalaccounts/balanceofpayments
mret,sizj,/economy/nationalaccounts/balanceofpayments
mret,sizw,/economy/nationalaccounts/balanceofpayments
mret,sjab,/economy/nationalaccounts/balanceofpayments
mret,sjap,/economy/nationalaccounts/balanceofpayments
mret,sjav,/economy/nationalaccounts/balanceofpayments
mret,sjbi,/economy/nationalaccounts/balanceofpayments
mret,sjbn,/economy/nationalaccounts/balanceofpayments
mret,sjci,/economy/nationalaccounts/balanceofpayments
mret,sjcv,/economy/nationalaccounts/balanceofpayments
mret,sjdk,/economy/nationalaccounts/balanceofpayments
mret,sjdy,/economy/nationalaccounts/balanceofpayments
mret,sjel,/economy/nationalaccounts/balanceofpayments
mret,sjez,/economy/nationalaccounts/balanceofpayments
mret,sjfn,/economy/nationalaccounts/balanceofpayments
mret,sjga,/economy/nationalaccounts/balanceofpayments
mret,sjgo,/economy/nationalaccounts/balanceofpayments
mret,sjhb,/economy/nationalaccounts/balanceofpayments
mret,sjia,/economy/nationalaccounts/balanceofpayments
mret,sjio,/economy/nationalaccounts/balanceofpayments
mret,sjjb,/economy/nationalaccounts/balanceofpayments
mret,sjjo,/economy/nationalaccounts/balanceofpayments
mret,sjkc,/economy/nationalaccounts/balanceofpayments
mret,sjkp,/economy/nationalaccounts/balanceofpayments
mret,sjlc,/economy/nationalaccounts/balanceofpayments
mret,sjlp,/economy/nationalaccounts/balanceofpayments
mret,sjmc,/economy/nationalaccounts/balanceofpayments
mret,sjmp,/economy/nationalaccounts/balanceofpayments
mret,sjnc,/economy/nationalaccounts/balanceofpayments
mret,sjnp,/economy/nationalaccounts/balanceofpayments
mret,sjoc,/economy/nationalaccounts/balanceofpayments
mret,sjop,/economy/nationalaccounts/balanceofpayments
mret,sjpe,/economy/nationalaccounts/balanceofpayments
mret,sjpr,/economy/nationalaccounts/balanceofpayments
mret,sjqe,/economy/nationalaccounts/balanceofpayments
mret,sjqr,/economy/nationalaccounts/balanceofpayments
mret,sjre,/economy/nationalaccounts/balanceofpayments
mret,sjrr,/economy/nationalaccounts/balanceofpayments
mret,sjse,/economy/nationalaccounts/balanceofpayments
mret,sjsr,/economy/nationalaccounts/balanceofpayments
mret,sjte,/economy/nationalaccounts/balanceofpayments
mret,sjtr,/economy/nationalaccounts/balanceofpayments
mret,sjue,/economy/nationalaccounts/balanceofpayments
mret,sjur,/economy/nationalaccounts/balanceofpayments
mret,sjvf,/economy/nationalaccounts/balanceofpayments
mret,sjvs,/economy/nationalaccounts/balanceofpayments
mret,sjwp,/economy/nationalaccounts/balanceofpayments
mret,sjxd,/economy/nationalaccounts/balanceofpayments
mret,sjxq,/economy/nationalaccounts/balanceofpayments
mret,sjyk,/economy/nationalaccounts/balanceofpayments
mret,sjyx,/economy/nationalaccounts/balanceofpayments
mret,sjzo,/economy/nationalaccounts/balanceofpayments
mret,skae,/economy/nationalaccounts/balanceofpayments
mret,skar,/economy/nationalaccounts/balanceofpayments
mret,skbh,/economy/nationalaccounts/balanceofpayments
mret,skbu,/economy/nationalaccounts/balanceofpayments
mret,sknt,/economy/nationalaccounts/balanceofpayments
mret,skog,/economy/nationalaccounts/balanceofpayments
mret,skot,/economy/nationalaccounts/balanceofpayments
mret,skpg,/economy/nationalaccounts/balanceofpayments
mret,skpt,/economy/nationalaccounts/balanceofpayments
mret,skqg,/economy/nationalaccounts/balanceofpayments
mret,skqt,/economy/nationalaccounts/balanceofpayments
mret,skrg,/economy/nationalaccounts/balanceofpayments
mret,skrt,/economy/nationalaccounts/balanceofpayments
mret,sksg,/economy/nationalaccounts/balanceofpayments
mret,skst,/economy/nationalaccounts/balanceofpayments
mret,sktg,/economy/nationalaccounts/balanceofpayments
mret,skty,/economy/nationalaccounts/balanceofpayments
mret,skub,/economy/nationalaccounts/balanceofpayments
mret,skuf,/economy/nationalaccounts/balanceofpayments
mret,skvj,/economy/nationalaccounts/balanceofpayments
mret,skvm,/economy/nationalaccounts/balanceofpayments
mret,skvq,/economy/nationalaccounts/balanceofpayments
mret,skwq,/economy/nationalaccounts/balanceofpayments
mret,skwt,/economy/nationalaccounts/balanceofpayments
mret,skwx,/economy/nationalaccounts/balanceofpayments
mret,skyg,/economy/nationalaccounts/balanceofpayments
mret,skyj,/economy/nationalaccounts/balanceofpayments
mret,skyn,/economy/nationalaccounts/balanceofpayments
mret,skzi,/economy/nationalaccounts/balanceofpayments
mret,skzv,/economy/nationalaccounts/balanceofpayments
mret,slai,/economy/nationalaccounts/balanceofpayments
mret,slav,/economy/nationalaccounts/balanceofpayments
mret,slbf,/economy/nationalaccounts/balanceofpayments
mret,slbi,/economy/nationalaccounts/balanceofpayments
mret,slbs,/economy/nationalaccounts/balanceofpayments
mret,slbv,/economy/nationalaccounts/balanceofpayments
mret,slcf,/economy/nationalaccounts/balanceofpayments
mret,slci,/economy/nationalaccounts/balanceofpayments
mret,slcs,/economy/nationalaccounts/balanceofpayments
mret,slcv,/economy/nationalaccounts/balanceofpayments
mret,sldi,/economy/nationalaccounts/balanceofpayments
mret,sldv,/economy/nationalaccounts/balanceofpayments
mret,slei,/economy/nationalaccounts/balanceofpayments
mret,slev,/economy/nationalaccounts/balanceofpayments
mret,slfi,/economy/nationalaccounts/balanceofpayments
mret,slfv,/economy/nationalaccounts/balanceofpayments
mret,slgi,/economy/nationalaccounts/balanceofpayments
mret,slgv,/economy/nationalaccounts/balanceofpayments
mret,slhi,/economy/nationalaccounts/balanceofpayments
mret,slhv,/economy/nationalaccounts/balanceofpayments
mret,slii,/economy/nationalaccounts/balanceofpayments
mret,sliv,/economy/nationalaccounts/balanceofpayments
mret,sljo,/economy/nationalaccounts/balanceofpayments
mret,slkb,/economy/nationalaccounts/balanceofpayments
mret,slkp,/economy/nationalaccounts/balanceofpayments
mret,sllc,/economy/nationalaccounts/balanceofpayments
mret,sllp,/economy/nationalaccounts/balanceofpayments
mret,slmd,/economy/nationalaccounts/balanceofpayments
mret,slmq,/economy/nationalaccounts/balanceofpayments
mret,slng,/economy/nationalaccounts/balanceofpayments
mret,slnz,/economy/nationalaccounts/balanceofpayments
mret,slpm,/economy/nationalaccounts/balanceofpayments
mret,slqa,/economy/nationalaccounts/balanceofpayments
mret,slqn,/economy/nationalaccounts/balanceofpayments
mret,slrh,/economy/nationalaccounts/balanceofpayments
mret,slru,/economy/nationalaccounts/balanceofpayments
mret,slsn,/economy/nationalaccounts/balanceofpayments
mret,sltb,/economy/nationalaccounts/balanceofpayments
mret,slto,/economy/nationalaccounts/balanceofpayments
mret,slue,/economy/nationalaccounts/balanceofpayments
mret,slur,/economy/nationalaccounts/balanceofpayments
mret,slve,/economy/nationalaccounts/balanceofpayments
mret,slvs,/economy/nationalaccounts/balanceofpayments
mret,slwf,/economy/nationalaccounts/balanceofpayments
mret,slws,/economy/nationalaccounts/balanceofpayments
mret,slxf,/economy/nationalaccounts/balanceofpayments
mret,slxs,/economy/nationalaccounts/balanceofpayments
mret,slyf,/economy/nationalaccounts/balanceofpayments
mret,slys,/economy/nationalaccounts/balanceofpayments
mret,slzf,/economy/nationalaccounts/balanceofpayments
mret,slzs,/economy/nationalaccounts/balanceofpayments
mret,smaf,/economy/nationalaccounts/balanceofpayments
mret,smas,/economy/nationalaccounts/balanceofpayments
mret,smbf,/economy/nationalaccounts/balanceofpayments
mret,smbs,/economy/nationalaccounts/balanceofpayments
mret,smcf,/economy/nationalaccounts/balanceofpayments
mret,smcs,/economy/nationalaccounts/balanceofpayments
mret,smdf,/economy/nationalaccounts/balanceofpayments
mret,smds,/economy/nationalaccounts/balanceofpayments
mret,smef,/economy/nationalaccounts/balanceofpayments
mret,smes,/economy/nationalaccounts/balanceofpayments
mret,smff,/economy/nationalaccounts/balanceofpayments
mret,smfs,/economy/nationalaccounts/balanceofpayments
mret,smgf,/economy/nationalaccounts/balanceofpayments
mret,smgs,/economy/nationalaccounts/balanceofpayments
mret,smhf,/economy/nationalaccounts/balanceofpayments
mret,smiq,/economy/nationalaccounts/balanceofpayments
mret,smit,/economy/nationalaccounts/balanceofpayments
mret,smjd,/economy/nationalaccounts/balanceofpayments
mret,smjg,/economy/nationalaccounts/balanceofpayments
mret,smjr,/economy/nationalaccounts/balanceofpayments
mret,smju,/economy/nationalaccounts/balanceofpayments
mret,smke,/economy/nationalaccounts/balanceofpayments
mret,smkh,/economy/nationalaccounts/balanceofpayments
mret,smlw,/economy/nationalaccounts/balanceofpayments
mret,smlz,/economy/nationalaccounts/balanceofpayments
mret,smmj,/economy/nationalaccounts/balanceofpayments
mret,smmm,/economy/nationalaccounts/balanceofpayments
mret,smmz,/economy/nationalaccounts/balanceofpayments
mret,smnc,/economy/nationalaccounts/balanceofpayments
mret,smnm,/economy/nationalaccounts/balanceofpayments
mret,smnp,/economy/nationalaccounts/balanceofpayments
mret,smpy,/economy/nationalaccounts/balanceofpayments
mret,smql,/economy/nationalaccounts/balanceofpayments
mret,smqy,/economy/nationalaccounts/balanceofpayments
mret,smrl,/economy/nationalaccounts/balanceofpayments
mret,smrv,/economy/nationalaccounts/balanceofpayments
mret,smry,/economy/nationalaccounts/balanceofpayments
mret,smsi,/economy/nationalaccounts/balanceofpayments
mret,smsl,/economy/nationalaccounts/balanceofpayments
mret,smsv,/economy/nationalaccounts/balanceofpayments
mret,smsy,/economy/nationalaccounts/balanceofpayments
mret,smti,/economy/nationalaccounts/balanceofpayments
mret,smtl,/economy/nationalaccounts/balanceofpayments
mret,smuj,/economy/nationalaccounts/balanceofpayments
mret,smum,/economy/nationalaccounts/balanceofpayments
mret,smuw,/economy/nationalaccounts/balanceofpayments
mret,smuz,/economy/nationalaccounts/balanceofpayments
mret,smvj,/economy/nationalaccounts/balanceofpayments
mret,smvm,/economy/nationalaccounts/balanceofpayments
mret,smvw,/economy/nationalaccounts/balanceofpayments
mret,smvz,/economy/nationalaccounts/balanceofpayments
mret,smwm,/economy/nationalaccounts/balanceofpayments
mret,smwz,/economy/nationalaccounts/balanceofpayments
mret,smxm,/economy/nationalaccounts/balanceofpayments
mret,smxz,/economy/nationalaccounts/balanceofpayments
mret,smym,/economy/nationalaccounts/balanceofpayments
mret,smyz,/economy/nationalaccounts/balanceofpayments
mret,smzm,/economy/nationalaccounts/balanceofpayments
mret,snaa,/economy/nationalaccounts/balanceofpayments
mret,thap,/economy/nationalaccounts/balanceofpayments
mret,wmcx,/economy/nationalaccounts/balanceofpayments
